,STATE/UT,DISTRICT,Year,Cyber Blackmailing and Threatening ,Cyber Pornography,Cyber Stalking and Bullying,Defamation and Morphing,Fake Profile,Other Crimes 
1786,MADHYA PRADESH,SEONI,2009,54,1,6,86,4,25
1787,MADHYA PRADESH,SHAHDOL,2009,68,8,13,221,14,120
1788,MADHYA PRADESH,SHAJAPUR,2009,71,9,10,166,36,79
1789,MADHYA PRADESH,SHEOPUR,2009,19,1,1,51,0,11
1790,MADHYA PRADESH,SHIVPURI,2009,69,16,13,130,0,32
1791,MADHYA PRADESH,SIDHI,2009,38,24,17,121,2,27
1792,MADHYA PRADESH,SIHORE,2009,86,4,6,87,12,32
1793,MADHYA PRADESH,TIKAMGARH,2009,50,5,20,98,5,21
1794,MADHYA PRADESH,UJJAIN,2009,59,34,7,172,27,125
1795,MADHYA PRADESH,UMARIYA,2009,20,0,5,59,3,22
1796,MADHYA PRADESH,VIDISHA,2009,94,7,12,197,24,40
1797,MADHYA PRADESH,TOTAL,2009,2738,608,648,6848,705,2938
1798,MAHARASHTRA,AHMEDNAGAR,2009,44,13,15,51,3,287
1799,MAHARASHTRA,AKOLA,2009,29,29,9,80,5,132
1800,MAHARASHTRA,AMRAVATI COMMR.,2009,26,12,3,45,19,77
1801,MAHARASHTRA,AMRAVATI RURAL,2009,47,15,8,118,22,151
1802,MAHARASHTRA,AURANGABAD COMMR.,2009,8,13,4,25,10,130
1803,MAHARASHTRA,AURANGABAD RURAL,2009,14,4,32,48,8,190
1804,MAHARASHTRA,BEED,2009,25,11,10,58,8,186
1805,MAHARASHTRA,BHANDARA,2009,41,6,7,54,27,69
1806,MAHARASHTRA,BULDHANA,2009,39,13,61,106,26,164
1807,MAHARASHTRA,CHANDRAPUR,2009,36,12,3,85,21,101
1808,MAHARASHTRA,DHULE,2009,7,5,2,18,6,90
1809,MAHARASHTRA,GADCHIROLI,2009,30,13,2,57,20,81
1810,MAHARASHTRA,GONDIA,2009,25,11,6,93,26,74
1811,MAHARASHTRA,HINGOLI,2009,14,7,1,36,6,112
1812,MAHARASHTRA,JALGAON,2009,38,9,8,79,21,239
1813,MAHARASHTRA,JALNA,2009,8,14,15,53,14,204
1814,MAHARASHTRA,KOLHAPUR,2009,15,11,25,47,7,64
1815,MAHARASHTRA,LATUR,2009,21,15,31,49,2,80
1816,MAHARASHTRA,MUMBAI,2009,133,85,8,282,44,199
1817,MAHARASHTRA,MUMBAI RLY.,2009,4,2,1,16,1,0
1818,MAHARASHTRA,NAGPUR COMMR.,2009,26,29,4,36,36,136
1819,MAHARASHTRA,NAGPUR RLY.,2009,1,2,0,5,1,0
1820,MAHARASHTRA,NAGPUR RURAL,2009,52,19,5,95,42,111
1821,MAHARASHTRA,NANDED,2009,33,14,16,78,7,229
1822,MAHARASHTRA,NANDURBAR,2009,10,9,2,34,12,77
1823,MAHARASHTRA,NASIK COMMR.,2009,11,12,4,18,14,116
1824,MAHARASHTRA,NASIK RURAL,2009,54,14,3,84,31,358
1825,MAHARASHTRA,NAVI MUMBAI,2009,16,7,6,28,7,55
1826,MAHARASHTRA,OSMANABAD,2009,12,3,3,37,11,92
1827,MAHARASHTRA,PARBHANI,2009,13,7,7,49,5,149
1828,MAHARASHTRA,PUNE COMMR.,2009,40,27,2,61,92,166
1829,MAHARASHTRA,PUNE RLY.,2009,3,0,0,1,0,0
1830,MAHARASHTRA,PUNE RURAL,2009,29,14,7,55,8,165
1831,MAHARASHTRA,RAIGAD,2009,25,12,2,42,7,57
1832,MAHARASHTRA,RATNAGIRI,2009,16,1,0,27,10,47
1833,MAHARASHTRA,SANGLI,2009,47,12,7,39,8,87
1834,MAHARASHTRA,SATARA,2009,17,6,8,42,5,156
1835,MAHARASHTRA,SINDHUDURG,2009,8,4,1,16,3,3
1836,MAHARASHTRA,SOLAPUR COMMR.,2009,15,8,4,19,3,72
1837,MAHARASHTRA,SOLAPUR RURAL,2009,44,15,4,52,0,130
1838,MAHARASHTRA,THANE COMMR.,2009,51,35,4,66,29,153
1839,MAHARASHTRA,THANE RURAL,2009,51,16,6,101,23,107
1840,MAHARASHTRA,WARDHA,2009,25,15,1,81,4,67
1841,MAHARASHTRA,WASHIM,2009,15,10,9,60,12,119
1842,MAHARASHTRA,YAVATMAL,2009,50,35,12,135,16,170
1843,MAHARASHTRA,TOTAL,2009,1268,626,368,2661,682,5452
1844,MANIPUR,BISHNUPUR,2009,2,6,0,16,0,0
1845,MANIPUR,CHANDEL,2009,0,1,0,0,0,0
1846,MANIPUR,CHURACHANDPUR,2009,0,0,0,2,0,0
1847,MANIPUR,IMPHAL(EAST),2009,3,10,0,2,0,0
1848,MANIPUR,IMPHAL(WEST),2009,5,24,0,22,0,1
1849,MANIPUR,SENAPATI,2009,0,1,0,0,0,0
1850,MANIPUR,TAMENGLONG,2009,0,0,0,0,0,0
1851,MANIPUR,THOUBAL,2009,8,26,0,1,0,3
1852,MANIPUR,UKHRUL,2009,0,3,0,1,0,0
1853,MANIPUR,TOTAL,2009,18,71,0,44,0,4
1854,MEGHALAYA,GARO HILLS EAST,2009,1,0,0,0,0,0
1855,MEGHALAYA,GARO HILLS SOUTH,2009,3,0,0,1,0,0
1856,MEGHALAYA,GARO HILLS WEST,2009,6,0,0,5,0,0
1857,MEGHALAYA,JAINTIA HILLS,2009,11,0,0,0,0,0
1858,MEGHALAYA,KHASI HILLS EAST,2009,10,7,0,7,1,4
1859,MEGHALAYA,KHASI HILLS WEST,2009,6,0,0,0,0,0
1860,MEGHALAYA,RI-BHOI,2009,3,3,0,0,0,0
1861,MEGHALAYA,TOTAL,2009,40,10,0,13,1,4
1862,MIZORAM,AIZAWL,2009,24,1,0,25,0,3
1863,MIZORAM,CHAMPHAI,2009,10,0,0,11,0,0
1864,MIZORAM,KOLASIB,2009,5,0,0,11,0,0
1865,MIZORAM,LAWNGTLAI,2009,1,0,0,6,0,0
1866,MIZORAM,LUNGLEI,2009,6,0,0,15,0,0
1867,MIZORAM,MAMIT,2009,1,0,0,0,0,0
1868,MIZORAM,SAIHA,2009,4,1,0,11,0,0
1869,MIZORAM,SERCHHIP,2009,3,0,0,9,0,0
1870,MIZORAM,TOTAL,2009,54,2,0,88,0,3
1871,NAGALAND,DIMAPUR,2009,2,2,0,0,0,0
1872,NAGALAND,KIPHIRE,2009,1,0,0,0,0,0
1873,NAGALAND,KOHIMA,2009,5,0,0,4,0,0
1874,NAGALAND,MOKOKCHUNG,2009,1,0,0,0,2,0
1875,NAGALAND,MON,2009,2,0,0,0,0,0
1876,NAGALAND,PEREN,2009,1,0,0,0,0,0
1877,NAGALAND,PHEK,2009,2,0,0,0,0,0
1878,NAGALAND,TUENSANG,2009,0,0,0,0,0,0
1879,NAGALAND,WOKHA,2009,0,1,0,0,0,0
1880,NAGALAND,ZUNHEBOTO,2009,0,0,0,0,0,0
1881,NAGALAND,TOTAL,2009,14,3,0,4,2,0
1882,ODISHA,ANGUL,2009,20,9,18,111,0,36
1883,ODISHA,BALASORE,2009,49,32,30,61,25,44
1884,ODISHA,BARAGARH,2009,30,4,10,70,3,91
1885,ODISHA,BERHAMPUR,2009,12,1,4,47,3,18
1886,ODISHA,BHADRAK,2009,25,21,21,49,2,67
1887,ODISHA,BOLANGIR,2009,25,4,0,95,5,38
1888,ODISHA,BOUDH,2009,11,4,1,32,1,10
1889,ODISHA,CUTTACK,2009,32,26,47,27,1,122
1890,ODISHA,DEOGARH,2009,5,9,0,52,3,12
1891,ODISHA,DHENKANAL,2009,9,7,3,67,10,27
1892,ODISHA,GAJAPATI,2009,4,4,3,21,1,7
1893,ODISHA,GANJAM,2009,17,9,13,185,10,46
1894,ODISHA,JAGATSINGHPUR,2009,13,15,12,9,4,29
1895,ODISHA,JAJPUR,2009,17,21,19,18,0,73
1896,ODISHA,JHARSUGUDA,2009,15,8,0,38,4,23
1897,ODISHA,KALAHANDI,2009,18,9,5,22,6,11
1898,ODISHA,KANDHAMAL,2009,35,23,2,84,7,75
1899,ODISHA,KENDRAPARA,2009,10,12,12,14,0,12
1900,ODISHA,KEONJHAR,2009,37,25,14,84,17,55
1901,ODISHA,KHURDA,2009,57,35,29,39,19,131
1902,ODISHA,KORAPUT,2009,38,21,0,82,4,51
1903,ODISHA,MALKANGIR,2009,17,4,1,16,1,6
1904,ODISHA,MAYURBHANJ,2009,70,2,11,120,8,135
1905,ODISHA,NAYAGARH,2009,15,11,12,10,2,15
1906,ODISHA,NOWRANGPUR,2009,26,15,0,44,5,19
1907,ODISHA,NUAPADA,2009,6,0,0,21,13,16
1908,ODISHA,PURI,2009,39,14,0,7,0,24
1909,ODISHA,RAYAGADA,2009,14,5,4,44,3,27
1910,ODISHA,ROURKELA,2009,10,3,1,31,6,21
1911,ODISHA,SAMBALPUR,2009,22,9,1,61,13,15
1912,ODISHA,SONEPUR,2009,4,2,1,44,1,8
1913,ODISHA,SRP(CUTTACK),2009,1,2,0,9,1,3
1914,ODISHA,SRP(ROURKELA),2009,1,1,0,3,0,0
1915,ODISHA,SUNDARGARH,2009,21,6,5,52,10,22
1916,ODISHA,TOTAL,2009,725,373,279,1669,188,1289
1917,PUNJAB,AMRITSAR,2009,11,25,4,9,0,50
1918,PUNJAB,BARNALA,2009,15,7,2,12,0,52
1919,PUNJAB,BATALA,2009,13,9,6,6,0,28
1920,PUNJAB,BHATINDA,2009,15,16,1,20,2,36
1921,PUNJAB,FARIDKOT,2009,10,5,2,8,0,49
1922,PUNJAB,FATEHGARH SAHIB,2009,9,4,1,2,2,14
1923,PUNJAB,FEROZEPUR,2009,30,11,7,32,0,34
1924,PUNJAB,G.R.P,2009,1,1,3,3,0,0
1925,PUNJAB,GURDASPUR,2009,15,4,4,4,0,19
1926,PUNJAB,HOSHIARPUR,2009,30,14,7,13,15,51
1927,PUNJAB,JAGRAON,2009,12,4,5,9,0,34
1928,PUNJAB,JALANDHAR,2009,33,46,13,27,0,107
1929,PUNJAB,KAPURTHALA,2009,11,5,2,3,0,37
1930,PUNJAB,KHANNA,2009,7,3,2,7,0,14
1931,PUNJAB,LUDHIANA,2009,38,47,8,72,175,116
1932,PUNJAB,MAJITHA,2009,12,10,3,15,0,29
1933,PUNJAB,MANSA,2009,11,6,6,8,0,12
1934,PUNJAB,MOGA,2009,9,8,3,16,0,17
1935,PUNJAB,MUKTSAR,2009,9,3,1,12,0,10
1936,PUNJAB,NAWAN SHAHR,2009,14,10,1,5,0,32
1937,PUNJAB,PATIALA,2009,33,30,6,28,0,138
1938,PUNJAB,ROPAR,2009,10,9,8,14,3,41
1939,PUNJAB,SANGRUR,2009,19,14,12,14,2,56
1940,PUNJAB,TARN TARAN,2009,13,4,3,7,0,11
1941,PUNJAB,TOTAL,2009,380,295,110,346,199,987
1942,RAJASTHAN,AJMER,2009,36,95,17,75,0,284
1943,RAJASTHAN,ALWAR,2009,50,60,42,114,0,274
1944,RAJASTHAN,BANSWARA,2009,53,51,3,89,2,100
1945,RAJASTHAN,BARAN,2009,50,66,3,175,10,187
1946,RAJASTHAN,BARMER,2009,16,15,17,72,0,63
1947,RAJASTHAN,BHARATPUR,2009,41,68,30,55,0,228
1948,RAJASTHAN,BHILWARA,2009,42,112,6,111,0,286
1949,RAJASTHAN,BIKANER,2009,27,28,14,50,0,164
1950,RAJASTHAN,BUNDI,2009,42,49,4,152,0,198
1951,RAJASTHAN,CHITTORGARH,2009,78,164,6,99,3,379
1952,RAJASTHAN,CHURU,2009,22,14,15,76,1,173
1953,RAJASTHAN,DAUSA,2009,17,21,3,20,0,61
1954,RAJASTHAN,DHOLPUR,2009,20,27,21,36,0,92
1955,RAJASTHAN,DUNGARPUR,2009,15,29,10,50,1,54
1956,RAJASTHAN,G.R.P.,2009,0,0,2,12,2,0
1957,RAJASTHAN,GANGANAGAR,2009,75,47,16,69,0,352
1958,RAJASTHAN,HANUMANGARH,2009,56,24,18,93,1,254
1959,RAJASTHAN,JAIPUR,2009,57,187,32,188,0,482
1960,RAJASTHAN,JAISALMER,2009,3,6,4,16,0,13
1961,RAJASTHAN,JALORE,2009,6,30,7,72,0,75
1962,RAJASTHAN,JHALAWAR,2009,50,51,11,141,1,191
1963,RAJASTHAN,JHUNJHUNU,2009,27,33,7,50,0,102
1964,RAJASTHAN,JODHPUR,2009,34,62,15,96,4,282
1965,RAJASTHAN,KARAULI,2009,34,50,13,80,0,73
1966,RAJASTHAN,KOTA,2009,35,115,9,146,2,307
1967,RAJASTHAN,NAGAUR,2009,32,27,10,115,0,128
1968,RAJASTHAN,PALI,2009,27,65,9,184,1,190
1969,RAJASTHAN,RAJSAMAND,2009,12,53,2,32,2,106
1970,RAJASTHAN,SAWAI MADHOPUR,2009,21,27,10,56,0,112
1971,RAJASTHAN,SIKAR,2009,15,22,17,44,0,111
1972,RAJASTHAN,SIROHI,2009,11,32,6,37,0,97
1973,RAJASTHAN,TONK,2009,11,48,5,45,1,179
1974,RAJASTHAN,UDAIPUR,2009,35,72,5,65,2,136
1975,RAJASTHAN,TOTAL,2009,1050,1750,389,2715,33,5733
1976,SIKKIM,EAST,2009,5,0,0,11,0,1
1977,SIKKIM,NORTH,2009,2,0,0,0,0,0
1978,SIKKIM,SOUTH,2009,1,0,0,6,0,0
1979,SIKKIM,WEST,2009,2,0,0,8,0,0
1980,SIKKIM,TOTAL,2009,10,0,0,25,0,1
1981,TAMIL NADU,CHENGAI,2009,17,33,15,100,62,78
1982,TAMIL NADU,CHENNAI,2009,38,0,18,90,212,159
1983,TAMIL NADU,CHENNAI RLY.,2009,0,0,0,4,2,0
1984,TAMIL NADU,COIMBATORE RURAL,2009,16,14,17,79,29,97
1985,TAMIL NADU,COIMBATORE URBAN,2009,4,1,1,18,6,24
1986,TAMIL NADU,CUDDALORE,2009,19,10,10,73,18,35
1987,TAMIL NADU,DHARMAPURI,2009,23,34,16,91,11,36
1988,TAMIL NADU,DINDIGUL,2009,18,14,3,51,2,30
1989,TAMIL NADU,ERODE,2009,11,33,2,60,10,50
1990,TAMIL NADU,KANCHIPURAM,2009,31,16,11,57,60,23
1991,TAMIL NADU,KANYAKUMARI,2009,11,9,4,22,33,50
1992,TAMIL NADU,KARUR,2009,3,10,2,5,4,24
1993,TAMIL NADU,MADURAI RURAL,2009,22,24,13,58,8,63
1994,TAMIL NADU,MADURAI URBAN,2009,7,16,10,29,49,35
1995,TAMIL NADU,NAGAPATTINAM,2009,5,19,8,50,4,25
1996,TAMIL NADU,NAMAKKAL,2009,7,22,6,54,20,41
1997,TAMIL NADU,NILGIRIS,2009,9,2,0,39,4,0
1998,TAMIL NADU,PERAMBALUR,2009,13,26,3,65,10,42
1999,TAMIL NADU,PUDUKOTTAI,2009,8,14,2,52,5,28
2000,TAMIL NADU,RAMNATHAPURAM,2009,10,10,3,49,6,45
2007,TAMIL NADU,SALEM RURAL,2009,35,62,10,167,9,151
2008,TAMIL NADU,SALEM URBAN,2009,11,8,3,11,13,13
2009,TAMIL NADU,SIVAGANGAI,2009,4,19,4,17,7,34
2010,TAMIL NADU,THANJAVUR,2009,14,22,1,100,14,33
2011,TAMIL NADU,THENI,2009,6,5,4,53,7,25
2012,TAMIL NADU,THIRUNELVELI RURAL,2009,43,27,11,122,28,41
2013,TAMIL NADU,THIRUNELVELI URBAN,2009,4,10,0,11,18,21
2014,TAMIL NADU,THIRUVALLUR,2009,14,23,8,70,13,28
2015,TAMIL NADU,THIRUVANNAMALAI,2009,25,20,6,37,8,22
2016,TAMIL NADU,THIRUVARUR,2009,9,8,2,71,9,19
2017,TAMIL NADU,THOOTHUGUDI,2009,21,22,5,76,51,54
2012,TAMIL NADU,TRICHY RLY.,2009,0,0,0,0,1,0
2013,TAMIL NADU,TRICHY RURAL,2009,7,9,7,16,4,44
2020,TAMIL NADU,TRICHY URBAN,2009,6,7,0,5,41,44
2015,TAMIL NADU,VELLORE,2009,20,23,6,43,32,17
2016,TAMIL NADU,VILLUPURAM,2009,39,40,6,100,29,62
2017,TAMIL NADU,VIRUDHUNAGAR,2009,27,20,3,77,42,62
2018,TAMIL NADU,TOTAL,2009,557,632,220,2022,881,1555
2019,TRIPURA,DHALAI,2009,5,2,2,8,0,10
2020,TRIPURA,NORTH,2009,36,4,3,38,0,75
2021,TRIPURA,SOUTH,2009,37,7,3,54,0,73
2022,TRIPURA,WEST,2009,36,16,12,27,0,89
2023,TRIPURA,TOTAL,2009,114,29,20,127,0,247
2024,UTTAR PRADESH,AGRA,2009,27,73,55,59,55,183
2025,UTTAR PRADESH,ALIGARH,2009,24,60,33,27,14,108
2026,UTTAR PRADESH,ALLAHABAD,2009,21,19,40,12,27,77
2027,UTTAR PRADESH,AMBEDKAR NAGAR,2009,7,15,10,6,7,16
2028,UTTAR PRADESH,AURAIYA,2009,4,10,16,11,24,13
2029,UTTAR PRADESH,AZAMGARH,2009,6,23,16,18,39,45
2030,UTTAR PRADESH,BADAUN,2009,31,40,28,29,89,15
2031,UTTAR PRADESH,BAGHPAT,2009,12,14,10,9,45,23
2032,UTTAR PRADESH,BAHRAICH,2009,5,8,7,8,271,17
2033,UTTAR PRADESH,BALLIA,2009,2,3,8,8,25,8
2034,UTTAR PRADESH,BALRAMPUR,2009,3,4,3,1,45,6
2035,UTTAR PRADESH,BANDA,2009,10,6,13,15,17,10
2036,UTTAR PRADESH,BARABANKI,2009,12,19,16,11,50,27
2037,UTTAR PRADESH,BAREILLY,2009,32,47,37,27,78,84
2038,UTTAR PRADESH,BASTI,2009,5,11,14,9,161,15
2039,UTTAR PRADESH,BIJNOR,2009,20,23,24,23,254,50
2040,UTTAR PRADESH,BULANDSHAHAR,2009,13,30,25,26,98,105
2041,UTTAR PRADESH,CHANDOLI,2009,3,2,11,5,14,3
2042,UTTAR PRADESH,CHITRAKOOT DHAM,2009,10,0,6,7,0,7
2043,UTTAR PRADESH,DEORIA,2009,3,12,21,7,9,14
2044,UTTAR PRADESH,ETAH,2009,18,23,38,19,15,37
2045,UTTAR PRADESH,ETAWAH,2009,2,9,16,12,6,18
2046,UTTAR PRADESH,FAIZABAD,2009,10,11,4,6,42,2
2047,UTTAR PRADESH,FATEHGARH,2009,7,9,18,9,68,19
2048,UTTAR PRADESH,FATEHPUR,2009,3,14,24,4,19,15
2049,UTTAR PRADESH,FIROZABAD,2009,12,32,30,33,89,51
2050,UTTAR PRADESH,G.R.P.,2009,3,1,0,6,24,0
2051,UTTAR PRADESH,GAUTAMBUDH NAGAR,2009,10,19,14,13,19,23
2052,UTTAR PRADESH,GHAZIABAD,2009,15,49,17,18,65,97
2053,UTTAR PRADESH,GHAZIPUR,2009,2,8,11,3,24,24
2054,UTTAR PRADESH,GONDA,2009,5,8,16,3,215,4
2055,UTTAR PRADESH,GORAKHPUR,2009,13,32,18,22,25,36
2056,UTTAR PRADESH,HAMIRPUR,2009,10,4,12,15,5,2
2057,UTTAR PRADESH,HARDOI,2009,24,31,18,30,83,37
2058,UTTAR PRADESH,HATHRAS,2009,21,23,10,19,21,74
2059,UTTAR PRADESH,J.P.NAGAR,2009,6,14,13,4,121,24
2060,UTTAR PRADESH,JALAUN,2009,6,8,22,11,13,15
2061,UTTAR PRADESH,JAUNPUR,2009,4,13,22,6,45,29
2062,UTTAR PRADESH,JHANSI,2009,4,8,8,4,209,5
2063,UTTAR PRADESH,KANNAUJ,2009,4,22,16,14,28,29
2064,UTTAR PRADESH,KANPUR DEHAT,2009,6,20,22,15,118,19
2065,UTTAR PRADESH,KANPUR NAGAR,2009,24,57,43,40,147,94
2066,UTTAR PRADESH,KAUSHAMBI,2009,17,4,16,7,9,5
2067,UTTAR PRADESH,KHIRI,2009,28,40,35,30,213,60
2068,UTTAR PRADESH,KUSHI NAGAR,2009,5,9,12,11,97,14
2069,UTTAR PRADESH,LALITPUR,2009,5,4,5,4,60,3
2070,UTTAR PRADESH,LUCKNOW,2009,38,98,29,63,302,216
2071,UTTAR PRADESH,MAHARAJGANJ,2009,4,10,4,7,56,2
2072,UTTAR PRADESH,MAHOBA,2009,2,5,9,13,7,3
2073,UTTAR PRADESH,MAINPURI,2009,7,19,31,10,6,13
2074,UTTAR PRADESH,MATHURA,2009,16,26,18,21,36,65
2075,UTTAR PRADESH,MAU,2009,5,10,9,10,69,10
2076,UTTAR PRADESH,MEERUT,2009,40,55,31,31,165,199
2077,UTTAR PRADESH,MIRZAPUR,2009,6,6,12,6,4,8
2078,UTTAR PRADESH,MORADABAD,2009,43,43,24,25,158,112
2079,UTTAR PRADESH,MUZAFFARNAGAR,2009,32,36,29,23,205,73
2080,UTTAR PRADESH,PILIBHIT,2009,21,20,13,9,137,0
2081,UTTAR PRADESH,PRATAPGARH,2009,9,19,24,7,12,38
2082,UTTAR PRADESH,RAIBAREILLY,2009,20,25,16,36,102,38
2083,UTTAR PRADESH,RAMPUR,2009,13,21,12,12,7,5
2084,UTTAR PRADESH,SAHARANPUR,2009,17,50,10,17,70,77
2085,UTTAR PRADESH,SANT KABIRNAGAR,2009,0,4,10,5,43,10
2086,UTTAR PRADESH,SHAHJAHANPUR,2009,17,60,28,17,63,11
2087,UTTAR PRADESH,SHRAWASTI,2009,3,4,4,2,18,5
2088,UTTAR PRADESH,SIDHARTHNAGAR,2009,2,7,8,4,7,11
2089,UTTAR PRADESH,SITAPUR,2009,47,40,50,53,36,37
2090,UTTAR PRADESH,SONBHADRA,2009,5,4,11,7,15,6
2091,UTTAR PRADESH,ST.RAVIDASNAGAR,2009,2,1,5,2,3,9
2092,UTTAR PRADESH,SULTANPUR,2009,18,19,19,10,81,38
2093,UTTAR PRADESH,UNNAO,2009,23,19,42,28,195,45
2094,UTTAR PRADESH,VARANASI,2009,7,7,21,4,71,33
2095,UTTAR PRADESH,TOTAL,2009,911,1499,1322,1098,4970,2626
2096,UTTARAKHAND,ALMORA,2009,1,1,9,6,4,5
2097,UTTARAKHAND,BAGESHWAR,2009,4,0,2,3,0,0
2098,UTTARAKHAND,CHAMOLI,2009,4,3,3,8,2,1
2099,UTTARAKHAND,CHAMPAWAT,2009,1,3,2,5,0,4
2100,UTTARAKHAND,DEHRADUN,2009,16,28,11,13,31,85
2101,UTTARAKHAND,HARIDWAR,2009,31,25,7,21,36,79
2102,UTTARAKHAND,NAINITAL,2009,9,14,12,15,3,30
2103,UTTARAKHAND,PAURI GARHWAL,2009,7,14,13,9,0,17
2104,UTTARAKHAND,PITHORAGARH,2009,3,0,6,7,0,1
2105,UTTARAKHAND,RUDRA PRAYAG,2009,2,2,7,2,0,4
2106,UTTARAKHAND,TEHRI GARHWAL,2009,6,4,6,10,0,10
2107,UTTARAKHAND,UDHAMSINGH NAGAR,2009,14,34,15,29,20,75
2108,UTTARAKHAND,UTTARKASHI,2009,9,6,0,8,2,6
2109,UTTARAKHAND,TOTAL,2009,107,134,93,136,98,317
2110,WEST BENGAL,24 PARGANAS NORTH,2009,92,103,24,105,3,672
2111,WEST BENGAL,24 PARGANAS SOUTH,2009,89,69,47,105,1,822
2112,WEST BENGAL,ASANSOL,2009,8,11,4,19,1,128
2113,WEST BENGAL,BANKURA,2009,43,11,20,31,0,106
2114,WEST BENGAL,BIRBHUM,2009,48,30,13,51,0,164
2115,WEST BENGAL,BURDWAN,2009,61,33,26,51,0,301
2116,WEST BENGAL,COOCHBEHAR,2009,53,34,11,60,0,176
2117,WEST BENGAL,DAKSHIN DINAJPUR,2009,31,32,8,40,1,104
2118,WEST BENGAL,DARJEELING,2009,24,26,3,20,0,58
2119,WEST BENGAL,HOOGHLY,2009,39,31,14,25,0,383
2120,WEST BENGAL,HOWRAH,2009,9,8,12,7,0,59
2121,WEST BENGAL,HOWRAH CITY,2009,6,7,5,11,1,65
2122,WEST BENGAL,HOWRAH G.R.P.,2009,0,2,0,5,0,1
2123,WEST BENGAL,JALPAIGURI,2009,60,23,4,75,1,164
2124,WEST BENGAL,KHARAGPUR G.R.P.,2009,0,0,0,0,0,0
2125,WEST BENGAL,KOLKATA,2009,36,85,16,185,57,222
2126,WEST BENGAL,MALDA,2009,57,20,4,67,1,99
2127,WEST BENGAL,MURSHIDABAD,2009,106,84,17,131,0,408
2128,WEST BENGAL,NADIA,2009,108,59,23,96,2,299
2129,WEST BENGAL,PASCHIM MIDNAPUR,2009,50,45,18,31,2,338
2130,WEST BENGAL,PURAB MIDNAPUR,2009,33,49,37,11,0,233
2131,WEST BENGAL,PURULIA,2009,25,14,8,34,0,82
2132,WEST BENGAL,SEALDAH G.R.P.,2009,0,0,1,2,0,0
2133,WEST BENGAL,SILIGURI G.R.P.,2009,0,2,0,1,0,0
2134,WEST BENGAL,UTTAR DINAJPUR,2009,24,23,14,23,1,64
2135,WEST BENGAL,TOTAL,2009,1002,801,329,1186,71,4948
2136,A & N ISLANDS,ANDAMAN,2009,2,2,0,9,2,7
2137,A & N ISLANDS,NICOBAR,2009,0,0,0,0,0,0
2138,A & N ISLANDS,TOTAL,2009,2,2,0,9,2,7
2139,CHANDIGARH,CHANDIGARH,2009,18,28,1,11,4,93
2140,CHANDIGARH,TOTAL,2009,18,28,1,11,4,93
2141,D & N HAVELI,D and N HAVELI,2009,1,4,0,4,0,2
2142,D & N HAVELI,TOTAL,2009,1,4,0,4,0,2
2143,DAMAN & DIU,DAMAN,2009,4,1,0,3,0,0
2144,DAMAN & DIU,DIU,2009,1,0,1,0,0,0
2145,DAMAN & DIU,TOTAL,2009,5,1,1,3,0,0
2146,DELHI,CENTRAL,2009,20,40,4,29,10,49
2147,DELHI,DELHI UT TOTAL,2009,490,797,130,489,105,1211
2148,DELHI,EAST,2009,37,119,15,73,8,190
2149,DELHI,G.R.P.(RLY),2009,0,5,3,4,0,0
2150,DELHI,I.G.I. AIRPORT,2009,0,1,0,5,1,0
2151,DELHI,NEW DELHI,2009,8,16,1,20,8,13
2152,DELHI,NORTH,2009,34,44,4,16,8,55
2153,DELHI,NORTH EAST,2009,53,133,20,41,5,128
2154,DELHI,NORTH WEST,2009,128,191,27,102,14,290
2155,DELHI,S.T.F.,2009,0,0,0,0,0,0
2156,DELHI,SOUTH,2009,83,102,24,89,21,199
2157,DELHI,SOUTH WEST,2009,57,73,22,52,26,119
2158,DELHI,WEST,2009,70,73,10,58,4,168
2159,LAKSHADWEEP,LAKSHADWEEP,2009,2,0,0,1,0,1
2160,LAKSHADWEEP,TOTAL,2009,2,0,0,1,0,1
2161,PUDUCHERRY,PONDICHERRY,2009,2,13,1,56,27,4
2162,PUDUCHERRY,TOTAL,2009,2,13,1,56,27,4
2163,ANDHRA PRADESH,ADILABAD,2010,50,42,14,135,71,296
2164,ANDHRA PRADESH,ANANTAPUR,2010,20,31,11,196,50,147
2165,ANDHRA PRADESH,CHITTOOR,2010,28,27,22,116,197,234
2166,ANDHRA PRADESH,CUDDAPAH,2010,14,31,7,118,49,120
2167,ANDHRA PRADESH,CYBERABAD,2010,40,69,43,106,85,517
2168,ANDHRA PRADESH,EAST GODAVARI,2010,31,23,13,112,105,293
2169,ANDHRA PRADESH,GUNTAKAL RLY.,2010,0,0,0,1,0,0
2170,ANDHRA PRADESH,GUNTUR,2010,46,60,32,186,104,397
2171,ANDHRA PRADESH,HYDERABAD CITY,2010,56,62,29,144,206,1142
2172,ANDHRA PRADESH,KARIMNAGAR,2010,85,98,61,370,155,717
2173,ANDHRA PRADESH,KHAMMAM,2010,43,46,18,176,310,400
2174,ANDHRA PRADESH,KRISHNA,2010,33,13,13,182,108,362
2175,ANDHRA PRADESH,KURNOOL,2010,29,32,6,242,157,230
2176,ANDHRA PRADESH,MAHABOOBNAGAR,2010,56,52,21,164,10,251
2177,ANDHRA PRADESH,MEDAK,2010,52,32,41,86,54,229
2178,ANDHRA PRADESH,NALGONDA,2010,46,57,34,200,66,272
2179,ANDHRA PRADESH,NELLORE,2010,107,55,11,173,88,142
